component,strategy,run,seed,order,component_id,score,score_metric
node,odbc,0,20260905,477,1516,0.0238913526853192,odbc
node,odbc,0,20260905,478,893,0.02382258927538,odbc
node,odbc,0,20260905,479,1383,0.02382258927538,odbc
node,odbc,0,20260905,480,420,0.0237628676064831,odbc
node,odbc,0,20260905,481,723,0.0237411083731112,odbc
node,odbc,0,20260905,482,621,0.0236904943489431,odbc
node,odbc,0,20260905,483,421,0.0236798157132662,odbc
node,odbc,0,20260905,484,976,0.023679467645438,odbc
node,odbc,0,20260905,485,831,0.0236718970872988,odbc
node,odbc,0,20260905,486,525,0.0236234490924175,odbc
node,odbc,0,20260905,487,709,0.0236113397438604,odbc
node,odbc,0,20260905,488,823,0.0235634259466037,odbc
node,odbc,0,20260905,489,648,0.0235355316291774,odbc
node,odbc,0,20260905,490,1660,0.023529907304436,odbc
node,odbc,0,20260905,491,927,0.0235081916596144,odbc
node,odbc,0,20260905,492,596,0.0234827345179932,odbc
node,odbc,0,20260905,493,1284,0.0234653187962799,odbc
node,odbc,0,20260905,494,1285,0.0234653187962799,odbc
node,odbc,0,20260905,495,727,0.0234148174789323,odbc
node,odbc,0,20260905,496,1532,0.0234062435499456,odbc
node,odbc,0,20260905,497,8,0.0233578113717461,odbc
node,odbc,0,20260905,498,1177,0.0232617608614095,odbc
node,odbc,0,20260905,499,1422,0.0232554032543298,odbc
node,odbc,0,20260905,500,220,0.0231985812236394,odbc
node,odbc,0,20260905,501,244,0.0231430394712156,odbc
node,odbc,0,20260905,502,1010,0.0231384268574835,odbc
node,odbc,0,20260905,503,1060,0.0230774117169664,odbc
node,odbc,0,20260905,504,553,0.0230725393041695,odbc
node,odbc,0,20260905,505,1456,0.0230548229440445,odbc
node,odbc,0,20260905,506,1074,0.0230003148715326,odbc
node,odbc,0,20260905,507,649,0.0229541225671556,odbc
node,odbc,0,20260905,508,225,0.0229160411873987,odbc
node,odbc,0,20260905,509,424,0.0227427875324636,odbc
node,odbc,0,20260905,510,1211,0.0227427875324636,odbc
node,odbc,0,20260905,511,235,0.0226067815706257,odbc
node,odbc,0,20260905,512,238,0.0226067815706257,odbc
node,odbc,0,20260905,513,340,0.0226036814342644,odbc
node,odbc,0,20260905,514,1180,0.0226036814342644,odbc
node,odbc,0,20260905,515,1395,0.0225418960235172,odbc
node,odbc,0,20260905,516,665,0.0224788338269463,odbc
node,odbc,0,20260905,517,772,0.022396589489313,odbc
node,odbc,0,20260905,518,294,0.0223569151017181,odbc
node,odbc,0,20260905,519,660,0.0223239944651008,odbc
node,odbc,0,20260905,520,990,0.0223105897643671,odbc
node,odbc,0,20260905,521,656,0.0222561005193764,odbc
node,odbc,0,20260905,522,1705,0.0222448598975553,odbc
node,odbc,0,20260905,523,659,0.022244254254176,odbc
node,odbc,0,20260905,524,1544,0.0222414294627739,odbc
node,odbc,0,20260905,525,474,0.0221750622941471,odbc
node,odbc,0,20260905,526,661,0.0220946985142332,odbc
node,odbc,0,20260905,527,888,0.0220711380534556,odbc
node,odbc,0,20260905,528,1568,0.0220293044268916,odbc
node,odbc,0,20260905,529,1679,0.0220020356181516,odbc
node,odbc,0,20260905,530,562,0.0219313463940618,odbc
node,odbc,0,20260905,531,756,0.0219081283134587,odbc
node,odbc,0,20260905,532,519,0.0218672256764421,odbc
node,odbc,0,20260905,533,1320,0.0218402683948473,odbc
node,odbc,0,20260905,534,1633,0.021814824827925,odbc
node,odbc,0,20260905,535,1496,0.0217039322704365,odbc
node,odbc,0,20260905,536,342,0.0216529250293279,odbc
node,odbc,0,20260905,537,1442,0.0216438620489132,odbc
node,odbc,0,20260905,538,363,0.0216274039668657,odbc
node,odbc,0,20260905,539,1237,0.021604185333468,odbc
node,odbc,0,20260905,540,1330,0.0214571856463414,odbc
node,odbc,0,20260905,541,1567,0.0214554717093055,odbc
node,odbc,0,20260905,542,585,0.0214499044387755,odbc
node,odbc,0,20260905,543,1174,0.021339128919199,odbc
node,odbc,0,20260905,544,897,0.0212182064461234,odbc
node,odbc,0,20260905,545,359,0.0211709574602946,odbc
node,odbc,0,20260905,546,1312,0.0211257838936757,odbc
node,odbc,0,20260905,547,345,0.0211167234423158,odbc
node,odbc,0,20260905,548,1171,0.0210955590572871,odbc
node,odbc,0,20260905,549,347,0.0210320224904491,odbc
node,odbc,0,20260905,550,1154,0.0210126645544031,odbc
node,odbc,0,20260905,551,138,0.0209578367092878,odbc
node,odbc,0,20260905,552,738,0.0208721221310666,odbc
node,odbc,0,20260905,553,1643,0.0208721221310666,odbc
node,odbc,0,20260905,554,1156,0.0208662970867757,odbc
node,odbc,0,20260905,555,882,0.0208477008471674,odbc
node,odbc,0,20260905,556,253,0.0207433250074651,odbc
node,odbc,0,20260905,557,266,0.0206643626530359,odbc
node,odbc,0,20260905,558,1059,0.0206492323148154,odbc
node,odbc,0,20260905,559,1058,0.0206052881376089,odbc
node,odbc,0,20260905,560,681,0.0205917480554758,odbc
node,odbc,0,20260905,561,1103,0.0205779458378555,odbc
node,odbc,0,20260905,562,1094,0.0205510126794351,odbc
node,odbc,0,20260905,563,1502,0.0205400680356894,odbc
node,odbc,0,20260905,564,35,0.0204485006203451,odbc
node,odbc,0,20260905,565,1005,0.0204280071265153,odbc
node,odbc,0,20260905,566,520,0.020416255221235,odbc
node,odbc,0,20260905,567,941,0.0204066214929427,odbc
node,odbc,0,20260905,568,1303,0.020399925116917,odbc
node,odbc,0,20260905,569,573,0.02037058161274,odbc
node,odbc,0,20260905,570,1635,0.0203414522203651,odbc
node,odbc,0,20260905,571,1439,0.0203410916333393,odbc
node,odbc,0,20260905,572,1441,0.0203410916333393,odbc
node,odbc,0,20260905,573,1153,0.0202429791487855,odbc
node,odbc,0,20260905,574,1149,0.0201763325132924,odbc
node,odbc,0,20260905,575,476,0.0201574410978594,odbc
node,odbc,0,20260905,576,386,0.0201424665796165,odbc
node,odbc,0,20260905,577,387,0.0201424665796165,odbc
node,odbc,0,20260905,578,702,0.0201316765382388,odbc
node,odbc,0,20260905,579,1067,0.0201175958539493,odbc
node,odbc,0,20260905,580,1152,0.0200609906217926,odbc
node,odbc,0,20260905,581,575,0.0200473740649068,odbc
node,odbc,0,20260905,582,1150,0.0200340842827698,odbc
node,odbc,0,20260905,583,175,0.0199949938053203,odbc
node,odbc,0,20260905,584,1355,0.019990988667422,odbc
node,odbc,0,20260905,585,1565,0.019990988667422,odbc
node,odbc,0,20260905,586,34,0.0199692040245436,odbc
node,odbc,0,20260905,587,1050,0.0199557105938923,odbc
node,odbc,0,20260905,588,371,0.0199058915585123,odbc
node,odbc,0,20260905,589,360,0.0198077046058097,odbc
node,odbc,0,20260905,590,1148,0.0197727303154128,odbc
node,odbc,0,20260905,591,1641,0.0197326973088329,odbc
node,odbc,0,20260905,592,845,0.0196836344622934,odbc
node,odbc,0,20260905,593,1147,0.0196742582273873,odbc
node,odbc,0,20260905,594,683,0.0196294242085342,odbc
node,odbc,0,20260905,595,1144,0.0196250221833745,odbc
node,odbc,0,20260905,596,1145,0.0196250221833745,odbc
node,odbc,0,20260905,597,1146,0.0196250221833745,odbc
node,odbc,0,20260905,598,1105,0.0196112582453881,odbc
node,odbc,0,20260905,599,1317,0.0195650961842318,odbc
node,odbc,0,20260905,600,417,0.0195379583916579,odbc
node,odbc,0,20260905,601,1377,0.0194188974593604,odbc
node,odbc,0,20260905,602,182,0.0193805636794222,odbc
node,odbc,0,20260905,603,221,0.0193124546463613,odbc
node,odbc,0,20260905,604,1070,0.0192574048524766,odbc
node,odbc,0,20260905,605,629,0.0192438867130778,odbc
node,odbc,0,20260905,606,627,0.0191921080315617,odbc
node,odbc,0,20260905,607,465,0.0191625731327903,odbc
node,odbc,0,20260905,608,791,0.0191611548702066,odbc
node,odbc,0,20260905,609,0,0.0191502472069094,odbc
node,odbc,0,20260905,610,724,0.0191499819888204,odbc
node,odbc,0,20260905,611,1401,0.0191124949120289,odbc
node,odbc,0,20260905,612,759,0.0191010250924997,odbc
node,odbc,0,20260905,613,1639,0.0190484166852629,odbc
node,odbc,0,20260905,614,822,0.0189553449740926,odbc
node,odbc,0,20260905,615,1514,0.01891734954188,odbc
node,odbc,0,20260905,616,1277,0.0187740927855012,odbc
node,odbc,0,20260905,617,113,0.0187597878090113,odbc
node,odbc,0,20260905,618,776,0.0187044097454587,odbc
node,odbc,0,20260905,619,632,0.0186793551250457,odbc
node,odbc,0,20260905,620,1337,0.0186571876401402,odbc
node,odbc,0,20260905,621,22,0.0186555894339158,odbc
node,odbc,0,20260905,622,1099,0.0185572882570053,odbc
node,odbc,0,20260905,623,1374,0.0185124713053678,odbc
node,odbc,0,20260905,624,389,0.0185059732513827,odbc
node,odbc,0,20260905,625,689,0.0184362791925216,odbc
node,odbc,0,20260905,626,607,0.0183338858087323,odbc
node,odbc,0,20260905,627,710,0.0183338858087323,odbc
node,odbc,0,20260905,628,290,0.018305688136619,odbc
node,odbc,0,20260905,629,769,0.0182728472579435,odbc
node,odbc,0,20260905,630,535,0.0182669777279504,odbc
node,odbc,0,20260905,631,117,0.0182391822197214,odbc
node,odbc,0,20260905,632,178,0.0182094997580586,odbc
node,odbc,0,20260905,633,198,0.0182094997580586,odbc
node,odbc,0,20260905,634,199,0.0182094997580586,odbc
node,odbc,0,20260905,635,200,0.0182094997580586,odbc
node,odbc,0,20260905,636,1428,0.0182094997580586,odbc
node,odbc,0,20260905,637,406,0.0181783062388443,odbc
node,odbc,0,20260905,638,411,0.0181783062388443,odbc
node,odbc,0,20260905,639,412,0.0181783062388443,odbc
node,odbc,0,20260905,640,959,0.0181302467193451,odbc
node,odbc,0,20260905,641,229,0.0181170276806162,odbc
node,odbc,0,20260905,642,662,0.0180976250548787,odbc
node,odbc,0,20260905,643,782,0.0180811172229867,odbc
node,odbc,0,20260905,644,418,0.0180488675362458,odbc
node,odbc,0,20260905,645,133,0.0180233991500092,odbc
node,odbc,0,20260905,646,404,0.0180150091023745,odbc
node,odbc,0,20260905,647,541,0.018009193781438,odbc
node,odbc,0,20260905,648,502,0.0179952694955648,odbc
node,odbc,0,20260905,649,1481,0.0179703520200863,odbc
node,odbc,0,20260905,650,192,0.0179605583341839,odbc
node,odbc,0,20260905,651,1385,0.0179566243659556,odbc
node,odbc,0,20260905,652,792,0.0179457935382263,odbc
node,odbc,0,20260905,653,984,0.0179041596595006,odbc
node,odbc,0,20260905,654,595,0.0178661808178944,odbc
node,odbc,0,20260905,655,385,0.0178286754814192,odbc
node,odbc,0,20260905,656,652,0.0178115521617354,odbc
node,odbc,0,20260905,657,672,0.0177477887176234,odbc
node,odbc,0,20260905,658,309,0.0176863408452859,odbc
node,odbc,0,20260905,659,928,0.0176789987566753,odbc
node,odbc,0,20260905,660,1517,0.0175853619387419,odbc
node,odbc,0,20260905,661,62,0.0173514501465155,odbc
node,odbc,0,20260905,662,438,0.0173412716507656,odbc
node,odbc,0,20260905,663,480,0.0173392309144113,odbc
node,odbc,0,20260905,664,1642,0.0173199395132153,odbc
node,odbc,0,20260905,665,1344,0.0172983603762525,odbc
node,odbc,0,20260905,666,181,0.0172861648166651,odbc
node,odbc,0,20260905,667,1212,0.0172806660216825,odbc
node,odbc,0,20260905,668,1378,0.0172651452554716,odbc
node,odbc,0,20260905,669,529,0.0172580734278067,odbc
node,odbc,0,20260905,670,909,0.0172522118473425,odbc
node,odbc,0,20260905,671,1259,0.0172297704968582,odbc
node,odbc,0,20260905,672,1267,0.017151699071503,odbc
node,odbc,0,20260905,673,405,0.0170909689418931,odbc
node,odbc,0,20260905,674,514,0.017090954054816,odbc
node,odbc,0,20260905,675,688,0.0170892745513885,odbc
node,odbc,0,20260905,676,908,0.0170814881059615,odbc
node,odbc,0,20260905,677,584,0.0170524355547199,odbc
node,odbc,0,20260905,678,124,0.0170281307919905,odbc
node,odbc,0,20260905,679,1528,0.0170058611169211,odbc
node,odbc,0,20260905,680,852,0.0168811435306629,odbc
node,odbc,0,20260905,681,1210,0.0168811435306629,odbc
node,odbc,0,20260905,682,513,0.0168462572222268,odbc
node,odbc,0,20260905,683,1027,0.0168458073046294,odbc
node,odbc,0,20260905,684,392,0.0168361924340876,odbc
node,odbc,0,20260905,685,432,0.0167715197740654,odbc
node,odbc,0,20260905,686,1414,0.0167227031120624,odbc
node,odbc,0,20260905,687,1389,0.0166500996011308,odbc
node,odbc,0,20260905,688,212,0.0165884455613765,odbc
node,odbc,0,20260905,689,1125,0.0165871680328109,odbc
node,odbc,0,20260905,690,208,0.0165296060284677,odbc
node,odbc,0,20260905,691,1201,0.0164975067912079,odbc
node,odbc,0,20260905,692,1696,0.0164936986554818,odbc
node,odbc,0,20260905,693,510,0.0164749741512491,odbc
node,odbc,0,20260905,694,1596,0.0163971830700009,odbc
node,odbc,0,20260905,695,1310,0.0163752154750005,odbc
node,odbc,0,20260905,696,1525,0.016316710908616,odbc
node,odbc,0,20260905,697,1078,0.0163043677991917,odbc
node,odbc,0,20260905,698,1083,0.0163043677991917,odbc
node,odbc,0,20260905,699,269,0.0162993357748036,odbc
node,odbc,0,20260905,700,1130,0.016287503403596,odbc
node,odbc,0,20260905,701,1311,0.0162582348554771,odbc
node,odbc,0,20260905,702,286,0.0162311228167805,odbc
node,odbc,0,20260905,703,1653,0.0161963141086203,odbc
node,odbc,0,20260905,704,455,0.0161853491554633,odbc
node,odbc,0,20260905,705,410,0.0161710694959612,odbc
node,odbc,0,20260905,706,1728,0.0161358844801122,odbc
node,odbc,0,20260905,707,1368,0.0161281803518767,odbc
node,odbc,0,20260905,708,478,0.0161168203557318,odbc
node,odbc,0,20260905,709,559,0.0160628086075602,odbc
node,odbc,0,20260905,710,1110,0.0159820518098879,odbc
node,odbc,0,20260905,711,980,0.0159638999176856,odbc
node,odbc,0,20260905,712,262,0.0159608393624566,odbc
node,odbc,0,20260905,713,231,0.0158934262524299,odbc
node,odbc,0,20260905,714,468,0.0158769629712725,odbc
node,odbc,0,20260905,715,1071,0.0158717068999002,odbc
node,odbc,0,20260905,716,1073,0.0158717068999002,odbc
node,odbc,0,20260905,717,1529,0.0158717068999002,odbc
node,odbc,0,20260905,718,1190,0.0158566693083307,odbc
node,odbc,0,20260905,719,956,0.0158496946221596,odbc
node,odbc,0,20260905,720,64,0.0157997549398029,odbc
node,odbc,0,20260905,721,206,0.0157906734118908,odbc
node,odbc,0,20260905,722,289,0.0157237004236965,odbc
node,odbc,0,20260905,723,958,0.0156932667243832,odbc
node,odbc,0,20260905,724,961,0.0156932667243832,odbc
node,odbc,0,20260905,725,963,0.0156932667243832,odbc
node,odbc,0,20260905,726,1726,0.0156166105015919,odbc
node,odbc,0,20260905,727,1292,0.0155982810822572,odbc
node,odbc,0,20260905,728,820,0.0155918481842567,odbc
node,odbc,0,20260905,729,1138,0.0155415184265571,odbc
node,odbc,0,20260905,730,205,0.0154576436358448,odbc
node,odbc,0,20260905,731,1348,0.0154447395703333,odbc
node,odbc,0,20260905,732,1405,0.0154348852375018,odbc
node,odbc,0,20260905,733,130,0.0153953728718572,odbc
node,odbc,0,20260905,734,1296,0.0153953728718572,odbc
node,odbc,0,20260905,735,701,0.0153848558927402,odbc
node,odbc,0,20260905,736,394,0.0153267131878255,odbc
node,odbc,0,20260905,737,761,0.0153017250787274,odbc
node,odbc,0,20260905,738,423,0.0152913308665248,odbc
node,odbc,0,20260905,739,1182,0.015229945856752,odbc
node,odbc,0,20260905,740,314,0.0152079185010652,odbc
node,odbc,0,20260905,741,554,0.0151576884151256,odbc
node,odbc,0,20260905,742,1609,0.0151375534744538,odbc
node,odbc,0,20260905,743,1064,0.0151038537196886,odbc
node,odbc,0,20260905,744,913,0.0150536013854977,odbc
node,odbc,0,20260905,745,1208,0.0150493623969807,odbc
node,odbc,0,20260905,746,521,0.0150406561497607,odbc
node,odbc,0,20260905,747,1427,0.014979451688702,odbc
node,odbc,0,20260905,748,1621,0.014979451688702,odbc
node,odbc,0,20260905,749,1622,0.014979451688702,odbc
node,odbc,0,20260905,750,245,0.0149406335781457,odbc
node,odbc,0,20260905,751,879,0.0149356494996244,odbc
node,odbc,0,20260905,752,866,0.0149266331726252,odbc
node,odbc,0,20260905,753,1168,0.0149244237450956,odbc
node,odbc,0,20260905,754,436,0.0148720485293087,odbc
node,odbc,0,20260905,755,1316,0.0148489109185451,odbc
node,odbc,0,20260905,756,1352,0.0148233717278822,odbc
node,odbc,0,20260905,757,1530,0.0147200042482489,odbc
node,odbc,0,20260905,758,642,0.0147024920482832,odbc
node,odbc,0,20260905,759,538,0.0146877107742983,odbc
node,odbc,0,20260905,760,1335,0.0146877107742983,odbc
node,odbc,0,20260905,761,1141,0.0146758554887377,odbc
node,odbc,0,20260905,762,1100,0.0146587869529257,odbc
node,odbc,0,20260905,763,1246,0.0145999740329908,odbc
node,odbc,0,20260905,764,1452,0.0145914153731025,odbc
node,odbc,0,20260905,765,1334,0.0145616120438707,odbc
node,odbc,0,20260905,766,1357,0.0145513331896275,odbc
node,odbc,0,20260905,767,356,0.0145396965767337,odbc
node,odbc,0,20260905,768,1627,0.0144618197935293,odbc
node,odbc,0,20260905,769,1640,0.0144461274380952,odbc
node,odbc,0,20260905,770,364,0.0144156997258845,odbc
node,odbc,0,20260905,771,13,0.0144063690627853,odbc
node,odbc,0,20260905,772,933,0.0142736452268973,odbc
node,odbc,0,20260905,773,1409,0.0142736452268973,odbc
node,odbc,0,20260905,774,653,0.0142368612479903,odbc
node,odbc,0,20260905,775,1602,0.0142344578156304,odbc
node,odbc,0,20260905,776,142,0.01420411684086,odbc
node,odbc,0,20260905,777,931,0.0142026665267877,odbc
node,odbc,0,20260905,778,135,0.014157377790232,odbc
node,odbc,0,20260905,779,483,0.014134968800857,odbc
node,odbc,0,20260905,780,1235,0.0141170088619771,odbc
node,odbc,0,20260905,781,766,0.01410676283095,odbc
node,odbc,0,20260905,782,10,0.0140968695435951,odbc
node,odbc,0,20260905,783,841,0.0140433842509308,odbc
node,odbc,0,20260905,784,1276,0.0140433842509308,odbc
node,odbc,0,20260905,785,217,0.014003171188258,odbc
node,odbc,0,20260905,786,500,0.014003171188258,odbc
node,odbc,0,20260905,787,1093,0.0139975414226915,odbc
node,odbc,0,20260905,788,137,0.0139959757850889,odbc
node,odbc,0,20260905,789,1283,0.0139804946248699,odbc
node,odbc,0,20260905,790,18,0.0139683618696098,odbc
node,odbc,0,20260905,791,1224,0.013959569256697,odbc
node,odbc,0,20260905,792,1266,0.0139565340153629,odbc
node,odbc,0,20260905,793,716,0.0139116503131327,odbc
node,odbc,0,20260905,794,1268,0.0138332186553703,odbc
node,odbc,0,20260905,795,713,0.0138204617721975,odbc
node,odbc,0,20260905,796,134,0.0138184534503546,odbc
node,odbc,0,20260905,797,128,0.0136299076192758,odbc
node,odbc,0,20260905,798,793,0.0136299076192758,odbc
node,odbc,0,20260905,799,1251,0.0135358127328215,odbc
node,odbc,0,20260905,800,1243,0.0135243900679076,odbc
node,odbc,0,20260905,801,550,0.0134968971866241,odbc
node,odbc,0,20260905,802,236,0.0133961774657288,odbc
node,odbc,0,20260905,803,1477,0.0133522908808687,odbc
node,odbc,0,20260905,804,1521,0.0133292665212024,odbc
node,odbc,0,20260905,805,1404,0.0132220999229489,odbc
node,odbc,0,20260905,806,263,0.0131150769987667,odbc
node,odbc,0,20260905,807,631,0.0130982879288718,odbc
node,odbc,0,20260905,808,945,0.0130475100481877,odbc
node,odbc,0,20260905,809,1186,0.0130302323783433,odbc
node,odbc,0,20260905,810,1196,0.0130301702379744,odbc
node,odbc,0,20260905,811,1092,0.012985648217741,odbc
node,odbc,0,20260905,812,1250,0.0129820720549957,odbc
node,odbc,0,20260905,813,678,0.0129473772121262,odbc
node,odbc,0,20260905,814,790,0.0129473772121262,odbc
node,odbc,0,20260905,815,1066,0.0129236362218751,odbc
node,odbc,0,20260905,816,752,0.0129179920195612,odbc
node,odbc,0,20260905,817,40,0.012844894199196,odbc
node,odbc,0,20260905,818,1399,0.0128365919492541,odbc
node,odbc,0,20260905,819,704,0.0128272684336185,odbc
node,odbc,0,20260905,820,45,0.0127947677575524,odbc
node,odbc,0,20260905,821,551,0.0127786350498566,odbc
node,odbc,0,20260905,822,1548,0.0126706319552691,odbc
node,odbc,0,20260905,823,537,0.0126047256218005,odbc
node,odbc,0,20260905,824,1142,0.0125867047113304,odbc
node,odbc,0,20260905,825,456,0.012581488950435,odbc
node,odbc,0,20260905,826,1135,0.0125807355411376,odbc
node,odbc,0,20260905,827,1323,0.0125708178179493,odbc
node,odbc,0,20260905,828,1393,0.0125647311512414,odbc
node,odbc,0,20260905,829,265,0.0125435602270111,odbc
node,odbc,0,20260905,830,1265,0.012508578851206,odbc
node,odbc,0,20260905,831,287,0.012505979961208,odbc
node,odbc,0,20260905,832,1063,0.0124541658779037,odbc
node,odbc,0,20260905,833,708,0.0124484813620218,odbc
node,odbc,0,20260905,834,77,0.0124217417363443,odbc
node,odbc,0,20260905,835,805,0.0123834529095106,odbc
node,odbc,0,20260905,836,812,0.0123834529095106,odbc
node,odbc,0,20260905,837,118,0.0123727225509614,odbc
node,odbc,0,20260905,838,836,0.0123354975554832,odbc
node,odbc,0,20260905,839,21,0.0122672506855099,odbc
node,odbc,0,20260905,840,714,0.0122647199168609,odbc
node,odbc,0,20260905,841,1457,0.0122647199168609,odbc
node,odbc,0,20260905,842,1487,0.0122647199168609,odbc
node,odbc,0,20260905,843,302,0.012247840643367,odbc
node,odbc,0,20260905,844,768,0.0122171574505833,odbc
node,odbc,0,20260905,845,1367,0.0122074418555568,odbc
node,odbc,0,20260905,846,1433,0.0122032407597726,odbc
node,odbc,0,20260905,847,261,0.0121371858040314,odbc
